film_id|actor_first_name|actor_last_name|title|description|release_year|rental_duration|rental_rate|length|replacement_cost|rating|special_features|category|language
165|BETTE|NICHOLSON|COLDBLOODED DARLING|A Brilliant Panorama of a Dentist And a Moose who must Find a Student in The Gulf of Mexico|2006|7|4.99|70|27.99|G|{Trailers,Deleted Scenes}|Sci-Fi|English             
193|BETTE|NICHOLSON|CROSSROADS CASUALTIES|A Intrepid Documentary of a Sumo Wrestler And a Astronaut who must Battle a Composer in The Outback|2006|5|2.99|153|20.99|G|{Trailers,Commentaries,Behind the Scenes}|Animation|English             
256|BETTE|NICHOLSON|DROP WATERFRONT|A Fanciful Documentary of a Husband And a Explorer who must Reach a Madman in Ancient China|2006|6|4.99|178|20.99|R|{Trailers,Commentaries}|Sports|English             
451|BETTE|NICHOLSON|IGBY MAKER|A Epic Documentary of a Hunter And a Dog who must Outgun a Dog in A Baloon Factory|2006|7|4.99|160|12.99|NC-17|{Trailers,Behind the Scenes}|Travel|English             
503|BETTE|NICHOLSON|KRAMER CHOCOLATE|A Amazing Yarn of a Robot And a Pastry Chef who must Redeem a Mad Scientist in The Outback|2006|3|2.99|171|24.99|R|{Trailers}|Sports|English             
509|BETTE|NICHOLSON|LANGUAGE COWBOY|A Epic Yarn of a Cat And a Madman who must Vanquish a Dentist in An Abandoned Amusement Park|2006|5|0.99|78|26.99|NC-17|{Trailers,Deleted Scenes}|Children|English             
517|BETTE|NICHOLSON|LESSON CLEOPATRA|A Emotional Display of a Man And a Explorer who must Build a Boy in A Manhattan Penthouse|2006|3|0.99|167|28.99|NC-17|{Deleted Scenes,Behind the Scenes}|Sports|English             
519|BETTE|NICHOLSON|LIBERTY MAGNIFICENT|A Boring Drama of a Student And a Cat who must Sink a Technical Writer in A Baloon|2006|3|2.99|138|27.99|G|{Commentaries,Deleted Scenes,Behind the Scenes}|Sports|English             
605|BETTE|NICHOLSON|MULHOLLAND BEAST|A Awe-Inspiring Display of a Husband And a Squirrel who must Battle a Sumo Wrestler in A Jet Boat|2006|7|2.99|157|13.99|PG|{Trailers,Deleted Scenes,Behind the Scenes}|Foreign|English             
692|BETTE|NICHOLSON|POTLUCK MIXED|A Beautiful Story of a Dog And a Technical Writer who must Outgun a Student in A Baloon|2006|3|2.99|179|10.99|G|{Behind the Scenes}|Animation|English             
826|BETTE|NICHOLSON|SPEED SUIT|A Brilliant Display of a Frisbee And a Mad Scientist who must Succumb a Robot in Ancient China|2006|7|4.99|124|19.99|PG-13|{Commentaries,Behind the Scenes}|Travel|English             
892|BETTE|NICHOLSON|TITANIC BOONDOCK|A Brilliant Reflection of a Feminist And a Dog who must Fight a Boy in A Baloon Factory|2006|3|4.99|104|18.99|R|{Trailers,Commentaries,Deleted Scenes,Behind the Scenes}|Animation|English             
902|BETTE|NICHOLSON|TRADING PINOCCHIO|A Emotional Character Study of a Student And a Explorer who must Discover a Frisbee in The First Manned Space Station|2006|6|4.99|170|22.99|PG|{Trailers,Deleted Scenes,Behind the Scenes}|Sports|English             
994|BETTE|NICHOLSON|WYOMING STORM|A Awe-Inspiring Panorama of a Robot And a Boat who must Overcome a Feminist in A U-Boat|2006|6|4.99|100|29.99|PG-13|{Deleted Scenes}|New|English             
25|GRACE|MOSTEL|ANGELS LIFE|A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin|2006|3|2.99|74|15.99|G|{Trailers}|New|English             
27|GRACE|MOSTEL|ANONYMOUS HUMAN|A Amazing Reflection of a Database Administrator And a Astronaut who must Outrace a Database Administrator in A Shark Tank|2006|7|0.99|179|12.99|NC-17|{Deleted Scenes,Behind the Scenes}|Sports|English             
35|GRACE|MOSTEL|ARACHNOPHOBIA ROLLERCOASTER|A Action-Packed Reflection of a Pastry Chef And a Composer who must Discover a Mad Scientist in The First Manned Space Station|2006|4|2.99|147|24.99|PG-13|{Trailers,Deleted Scenes,Behind the Scenes}|Horror|English             
67|GRACE|MOSTEL|BERETS AGENT|A Taut Saga of a Crocodile And a Boy who must Overcome a Technical Writer in Ancient China|2006|5|2.99|77|24.99|PG-13|{Deleted Scenes}|Action|English             
96|GRACE|MOSTEL|BREAKING HOME|A Beautiful Display of a Secret Agent And a Monkey who must Battle a Sumo Wrestler in An Abandoned Mine Shaft|2006|4|2.99|169|21.99|PG-13|{Trailers,Commentaries}|New|English             
170|GRACE|MOSTEL|COMMAND DARLING|A Awe-Inspiring Tale of a Forensic Psychologist And a Woman who must Challenge a Database Administrator in Ancient Japan|2006|5|4.99|120|28.99|PG-13|{Behind the Scenes}|Foreign|English             
173|GRACE|MOSTEL|CONFESSIONS MAGUIRE|A Insightful Story of a Car And a Boy who must Battle a Technical Writer in A Baloon|2006|7|4.99|65|25.99|PG-13|{Behind the Scenes}|Drama|English             
217|GRACE|MOSTEL|DAZED PUNK|A Action-Packed Story of a Pioneer And a Technical Writer who must Discover a Forensic Psychologist in An Abandoned Amusement Park|2006|6|4.99|120|20.99|G|{Commentaries,Deleted Scenes}|Games|English             
218|GRACE|MOSTEL|DECEIVER BETRAYED|A Taut Story of a Moose And a Squirrel who must Build a Husband in Ancient India|2006|7|0.99|122|22.99|NC-17|{Trailers,Commentaries,Deleted Scenes,Behind the Scenes}|Drama|English             
225|GRACE|MOSTEL|DESTINATION JERK|A Beautiful Yarn of a Teacher And a Cat who must Build a Car in A U-Boat|2006|3|0.99|76|19.99|PG-13|{Trailers,Commentaries,Behind the Scenes}|Drama|English             
292|GRACE|MOSTEL|EXCITEMENT EVE|A Brilliant Documentary of a Monkey And a Car who must Conquer a Crocodile in A Shark Tank|2006|3|0.99|51|20.99|G|{Commentaries}|Action|English             
351|GRACE|MOSTEL|GASLIGHT CRUSADE|A Amazing Epistle of a Boy And a Astronaut who must Redeem a Man in The Gulf of Mexico|2006|4|2.99|106|10.99|PG|{Trailers,Deleted Scenes}|Horror|English             
414|GRACE|MOSTEL|HELLFIGHTERS SIERRA|A Taut Reflection of a A Shark And a Dentist who must Battle a Boat in Soviet Georgia|2006|3|2.99|75|23.99|PG|{Deleted Scenes,Behind the Scenes}|Foreign|English             
463|GRACE|MOSTEL|INSTINCT AIRPORT|A Touching Documentary of a Mad Cow And a Explorer who must Confront a Butler in A Manhattan Penthouse|2006|4|2.99|116|21.99|PG|{Commentaries,Deleted Scenes}|Sports|English             
554|GRACE|MOSTEL|MALKOVICH PET|A Intrepid Reflection of a Waitress And a A Shark who must Kill a Squirrel in The Outback|2006|6|2.99|159|22.99|G|{Behind the Scenes}|Classics|English             
618|GRACE|MOSTEL|NECKLACE OUTBREAK|A Astounding Epistle of a Database Administrator And a Mad Scientist who must Pursue a Cat in California|2006|3|0.99|132|21.99|PG|{Trailers,Commentaries,Behind the Scenes}|Drama|English             
633|GRACE|MOSTEL|OCTOBER SUBMARINE|A Taut Epistle of a Monkey And a Boy who must Confront a Husband in A Jet Boat|2006|6|4.99|54|10.99|PG-13|{Trailers,Commentaries,Behind the Scenes}|Classics|English             
637|GRACE|MOSTEL|OPEN AFRICAN|A Lacklusture Drama of a Secret Agent And a Explorer who must Discover a Car in A U-Boat|2006|7|4.99|131|16.99|PG|{Trailers,Commentaries}|Sci-Fi|English             
691|GRACE|MOSTEL|POSEIDON FOREVER|A Thoughtful Epistle of a Womanizer And a Monkey who must Vanquish a Dentist in A Monastery|2006|6|4.99|159|29.99|PG-13|{Commentaries}|Sports|English             
758|GRACE|MOSTEL|SAINTS BRIDE|A Fateful Tale of a Technical Writer And a Composer who must Pursue a Explorer in The Gulf of Mexico|2006|5|2.99|125|11.99|G|{Deleted Scenes}|Drama|English             
766|GRACE|MOSTEL|SAVANNAH TOWN|A Awe-Inspiring Tale of a Astronaut And a Database Administrator who must Chase a Secret Agent in The Gulf of Mexico|2006|5|0.99|84|25.99|PG-13|{Commentaries,Deleted Scenes,Behind the Scenes}|Drama|English             
770|GRACE|MOSTEL|SCISSORHANDS SLUMS|A Awe-Inspiring Drama of a Girl And a Technical Writer who must Meet a Feminist in The Canadian Rockies|2006|5|2.99|147|13.99|G|{Commentaries,Deleted Scenes,Behind the Scenes}|Foreign|English             
805|GRACE|MOSTEL|SLEEPLESS MONSOON|A Amazing Saga of a Moose And a Pastry Chef who must Escape a Butler in Australia|2006|5|4.99|64|12.99|G|{Trailers,Deleted Scenes,Behind the Scenes}|Animation|English             
806|GRACE|MOSTEL|SLEEPY JAPANESE|A Emotional Epistle of a Moose And a Composer who must Fight a Technical Writer in The Outback|2006|4|2.99|137|25.99|PG|{Trailers,Commentaries,Deleted Scenes}|New|English             
846|GRACE|MOSTEL|STING PERSONAL|A Fanciful Drama of a Frisbee And a Dog who must Fight a Madman in A Jet Boat|2006|3|4.99|93|9.99|NC-17|{Commentaries,Deleted Scenes,Behind the Scenes}|New|English             
900|GRACE|MOSTEL|TOWN ARK|A Awe-Inspiring Documentary of a Moose And a Madman who must Meet a Dog in An Abandoned Mine Shaft|2006|6|2.99|136|17.99|R|{Behind the Scenes}|Foreign|English             
901|GRACE|MOSTEL|TRACY CIDER|A Touching Reflection of a Database Administrator And a Madman who must Build a Lumberjack in Nigeria|2006|3|0.99|142|29.99|G|{Trailers,Commentaries,Behind the Scenes}|Animation|English             
910|GRACE|MOSTEL|TREATMENT JEKYLL|A Boring Story of a Teacher And a Student who must Outgun a Cat in An Abandoned Mine Shaft|2006|3|0.99|87|19.99|PG|{Trailers,Deleted Scenes,Behind the Scenes}|Drama|English             
957|GRACE|MOSTEL|WAR NOTTING|A Boring Drama of a Teacher And a Sumo Wrestler who must Challenge a Secret Agent in The Canadian Rockies|2006|7|4.99|80|26.99|G|{Deleted Scenes,Behind the Scenes}|Foreign|English             
959|GRACE|MOSTEL|WARLOCK WEREWOLF|A Astounding Yarn of a Pioneer And a Crocodile who must Defeat a A Shark in The Outback|2006|6|2.99|83|10.99|G|{Commentaries,Behind the Scenes}|Children|English             
47|MATTHEW|JOHANSSON|BABY HALL|A Boring Character Study of a A Shark And a Girl who must Outrace a Feminist in An Abandoned Mine Shaft|2006|5|4.99|153|23.99|NC-17|{Commentaries}|Foreign|English             
115|MATTHEW|JOHANSSON|CAMPUS REMEMBER|A Astounding Drama of a Crocodile And a Mad Cow who must Build a Robot in A Jet Boat|2006|5|2.99|167|27.99|R|{Behind the Scenes}|Action|English             
158|MATTHEW|JOHANSSON|CLONES PINOCCHIO|A Amazing Drama of a Car And a Robot who must Pursue a Dentist in New Orleans|2006|6|2.99|124|16.99|R|{Behind the Scenes}|Music|English             
179|MATTHEW|JOHANSSON|CONQUERER NUTS|A Taut Drama of a Mad Scientist And a Man who must Escape a Pioneer in An Abandoned Mine Shaft|2006|4|4.99|173|14.99|G|{Commentaries,Deleted Scenes,Behind the Scenes}|Drama|English             
195|MATTHEW|JOHANSSON|CROWDS TELEMARK|A Intrepid Documentary of a Astronaut And a Forensic Psychologist who must Find a Frisbee in An Abandoned Fun House|2006|3|4.99|112|16.99|R|{Trailers,Behind the Scenes}|Sci-Fi|English             
205|MATTHEW|JOHANSSON|DANCES NONE|A Insightful Reflection of a A Shark And a Dog who must Kill a Butler in An Abandoned Amusement Park|2006|3|0.99|58|22.99|NC-17|{Trailers,Commentaries,Deleted Scenes,Behind the Scenes}|Action|English             
255|MATTHEW|JOHANSSON|DRIVING POLISH|A Action-Packed Yarn of a Feminist And a Technical Writer who must Sink a Boat in An Abandoned Mine Shaft|2006|6|4.99|175|21.99|NC-17|{Trailers,Deleted Scenes}|Music|English             
263|MATTHEW|JOHANSSON|DURHAM PANKY|A Brilliant Panorama of a Girl And a Boy who must Face a Mad Scientist in An Abandoned Mine Shaft|2006|6|4.99|154|14.99|R|{Trailers,Commentaries}|Sports|English             
321|MATTHEW|JOHANSSON|FLASH WARS|A Astounding Saga of a Moose And a Pastry Chef who must Chase a Student in The Gulf of Mexico|2006|3|4.99|123|21.99|NC-17|{Trailers,Commentaries,Behind the Scenes}|New|English             
396|MATTHEW|JOHANSSON|HANGING DEEP|A Action-Packed Yarn of a Boat And a Crocodile who must Build a Monkey in Berlin|2006|5|4.99|62|18.99|G|{Trailers,Commentaries,Deleted Scenes}|Drama|English             
458|MATTHEW|JOHANSSON|INDIAN LOVE|A Insightful Saga of a Mad Scientist And a Mad Scientist who must Kill a Astronaut in An Abandoned Fun House|2006|4|0.99|135|26.99|NC-17|{Trailers,Commentaries,Deleted Scenes,Behind the Scenes}|Family|English             
523|MATTHEW|JOHANSSON|LIGHTS DEER|A Unbelieveable Epistle of a Dog And a Woman who must Confront a Moose in The Gulf of Mexico|2006|7|0.99|174|21.99|R|{Commentaries}|Classics|English             
532|MATTHEW|JOHANSSON|LOSER HUSTLER|A Stunning Drama of a Robot And a Feminist who must Outgun a Butler in Nigeria|2006|5|4.99|80|28.99|PG|{Deleted Scenes,Behind the Scenes}|Sports|English             
554|MATTHEW|JOHANSSON|MALKOVICH PET|A Intrepid Reflection of a Waitress And a A Shark who must Kill a Squirrel in The Outback|2006|6|2.99|159|22.99|G|{Behind the Scenes}|Classics|English             
752|MATTHEW|JOHANSSON|RUNNER MADIGAN|A Thoughtful Documentary of a Crocodile And a Robot who must Outrace a Womanizer in The Outback|2006|6|0.99|101|27.99|NC-17|{Commentaries,Deleted Scenes,Behind the Scenes}|Music|English             
769|MATTHEW|JOHANSSON|SCHOOL JACKET|A Intrepid Yarn of a Monkey And a Boy who must Fight a Composer in A Manhattan Penthouse|2006|5|4.99|151|21.99|PG-13|{Trailers}|Foreign|English             
771|MATTHEW|JOHANSSON|SCORPION APOLLO|A Awe-Inspiring Documentary of a Technical Writer And a Husband who must Meet a Monkey in An Abandoned Fun House|2006|3|4.99|137|23.99|NC-17|{Commentaries,Deleted Scenes}|Drama|English             
859|MATTHEW|JOHANSSON|SUGAR WONKA|A Touching Story of a Dentist And a Database Administrator who must Conquer a Astronaut in An Abandoned Amusement Park|2006|3|4.99|114|20.99|PG|{Trailers,Commentaries,Behind the Scenes}|Animation|English             
895|MATTHEW|JOHANSSON|TOMORROW HUSTLER|A Thoughtful Story of a Moose And a Husband who must Face a Secret Agent in The Sahara Desert|2006|3|2.99|142|21.99|R|{Commentaries}|Classics|English             
936|MATTHEW|JOHANSSON|VANISHING ROCKY|A Brilliant Reflection of a Man And a Woman who must Conquer a Pioneer in A MySQL Convention|2006|3|2.99|123|21.99|NC-17|{Trailers,Commentaries,Behind the Scenes}|Music|English             
30|JOE|SWANK|ANYTHING SAVANNAH|A Epic Story of a Pastry Chef And a Woman who must Chase a Feminist in An Abandoned Fun House|2006|4|2.99|82|27.99|R|{Trailers,Deleted Scenes,Behind the Scenes}|Horror|English             
74|JOE|SWANK|BIRCH ANTITRUST|A Fanciful Panorama of a Husband And a Pioneer who must Outgun a Dog in A Baloon|2006|4|4.99|162|18.99|PG|{Trailers,Commentaries,Deleted Scenes}|Music|English             
147|JOE|SWANK|CHOCOLAT HARRY|A Action-Packed Epistle of a Dentist And a Moose who must Meet a Mad Cow in Ancient Japan|2006|5|0.99|101|16.99|NC-17|{Commentaries,Behind the Scenes}|Family|English             
148|JOE|SWANK|CHOCOLATE DUCK|A Unbelieveable Story of a Mad Scientist And a Technical Writer who must Discover a Composer in Ancient China|2006|3|2.99|132|13.99|R|{Trailers,Commentaries,Behind the Scenes}|Foreign|English             
191|JOE|SWANK|CROOKED FROGMEN|A Unbelieveable Drama of a Hunter And a Database Administrator who must Battle a Crocodile in An Abandoned Amusement Park|2006|6|0.99|143|27.99|PG-13|{Commentaries,Deleted Scenes,Behind the Scenes}|Children|English             
200|JOE|SWANK|CURTAIN VIDEOTAPE|A Boring Reflection of a Dentist And a Mad Cow who must Chase a Secret Agent in A Shark Tank|2006|7|0.99|133|27.99|PG-13|{Trailers,Commentaries,Deleted Scenes,Behind the Scenes}|Games|English             
204|JOE|SWANK|DALMATIONS SWEDEN|A Emotional Epistle of a Moose And a Hunter who must Overcome a Robot in A Manhattan Penthouse|2006|4|0.99|106|25.99|PG|{Trailers,Commentaries,Deleted Scenes}|Drama|English             
434|JOE|SWANK|HORROR REIGN|A Touching Documentary of a A Shark And a Car who must Build a Husband in Nigeria|2006|3|0.99|139|25.99|R|{Deleted Scenes,Behind the Scenes}|Travel|English             
510|JOE|SWANK|LAWLESS VISION|A Insightful Yarn of a Boy And a Sumo Wrestler who must Outgun a Car in The Outback|2006|6|4.99|181|29.99|G|{Deleted Scenes,Behind the Scenes}|Animation|English             
514|JOE|SWANK|LEBOWSKI SOLDIERS|A Beautiful Epistle of a Secret Agent And a Pioneer who must Chase a Astronaut in Ancient China|2006|6|2.99|69|17.99|PG-13|{Commentaries,Deleted Scenes}|Drama|English             
552|JOE|SWANK|MAJESTIC FLOATS|A Thrilling Character Study of a Moose And a Student who must Escape a Butler in The First Manned Space Station|2006|5|0.99|130|15.99|PG|{Trailers}|Documentary|English             
650|JOE|SWANK|PACIFIC AMISTAD|A Thrilling Yarn of a Dog And a Moose who must Kill a Pastry Chef in A Manhattan Penthouse|2006|3|0.99|144|27.99|G|{Trailers,Commentaries,Deleted Scenes,Behind the Scenes}|Documentary|English             
671|JOE|SWANK|PERDITION FARGO|A Fast-Paced Story of a Car And a Cat who must Outgun a Hunter in Berlin|2006|7|4.99|99|27.99|NC-17|{Trailers,Behind the Scenes}|Sports|English             
697|JOE|SWANK|PRIMARY GLASS|A Fateful Documentary of a Pastry Chef And a Butler who must Build a Dog in The Canadian Rockies|2006|7|0.99|53|16.99|G|{Trailers,Deleted Scenes,Behind the Scenes}|Action|English             
722|JOE|SWANK|REEF SALUTE|A Action-Packed Saga of a Teacher And a Lumberjack who must Battle a Dentist in A Baloon|2006|5|0.99|123|26.99|NC-17|{Behind the Scenes}|Horror|English             
752|JOE|SWANK|RUNNER MADIGAN|A Thoughtful Documentary of a Crocodile And a Robot who must Outrace a Womanizer in The Outback|2006|6|0.99|101|27.99|NC-17|{Commentaries,Deleted Scenes,Behind the Scenes}|Music|English             
811|JOE|SWANK|SMILE EARRING|A Intrepid Drama of a Teacher And a Butler who must Build a Pastry Chef in Berlin|2006|4|2.99|60|29.99|G|{Commentaries,Behind the Scenes}|Travel|English             
815|JOE|SWANK|SNATCHERS MONTEZUMA|A Boring Epistle of a Sumo Wrestler And a Woman who must Escape a Man in The Canadian Rockies|2006|4|2.99|74|14.99|PG-13|{Commentaries}|Classics|English             
865|JOE|SWANK|SUNRISE LEAGUE|A Beautiful Epistle of a Madman And a Butler who must Face a Crocodile in A Manhattan Penthouse|2006|3|4.99|135|19.99|PG-13|{Behind the Scenes}|Animation|English             
873|JOE|SWANK|SWEETHEARTS SUSPECTS|A Brilliant Character Study of a Frisbee And a Sumo Wrestler who must Confront a Woman in The Gulf of Mexico|2006|3|0.99|108|13.99|G|{Trailers,Commentaries,Deleted Scenes,Behind the Scenes}|Children|English             
889|JOE|SWANK|TIES HUNGER|A Insightful Saga of a Astronaut And a Explorer who must Pursue a Mad Scientist in A U-Boat|2006|3|4.99|111|28.99|R|{Deleted Scenes}|Children|English             
903|JOE|SWANK|TRAFFIC HOBBIT|A Amazing Epistle of a Squirrel And a Lumberjack who must Succumb a Database Administrator in A U-Boat|2006|5|4.99|139|13.99|G|{Trailers,Commentaries}|Travel|English             
